,date,FFR
1909,2014-03-09,0.25
1910,2014-03-10,0.25
1911,2014-03-11,0.25
1912,2014-03-12,0.25
1913,2014-03-13,0.25
1914,2014-03-14,0.25
1915,2014-03-15,0.25
1916,2014-03-16,0.25
1917,2014-03-17,0.25
1918,2014-03-18,0.25
1919,2014-03-19,0.25
1920,2014-03-20,0.25
1921,2014-03-21,0.25
1922,2014-03-22,0.25
1923,2014-03-23,0.25
1924,2014-03-24,0.25
1925,2014-03-25,0.25
1926,2014-03-26,0.25
1927,2014-03-27,0.25
1928,2014-03-28,0.25
1929,2014-03-29,0.25
1930,2014-03-30,0.25
1931,2014-03-31,0.25
1932,2014-04-01,0.25
1933,2014-04-02,0.25
1934,2014-04-03,0.25
1935,2014-04-04,0.25
1936,2014-04-05,0.25
1937,2014-04-06,0.25
1938,2014-04-07,0.25
1939,2014-04-08,0.25
1940,2014-04-09,0.25
1941,2014-04-10,0.25
1942,2014-04-11,0.25
1943,2014-04-12,0.25
1944,2014-04-13,0.25
1945,2014-04-14,0.25
1946,2014-04-15,0.25
1947,2014-04-16,0.25
1948,2014-04-17,0.25
1949,2014-04-18,0.25
1950,2014-04-19,0.25
1951,2014-04-20,0.25
1952,2014-04-21,0.25
1953,2014-04-22,0.25
1954,2014-04-23,0.25
1955,2014-04-24,0.25
1956,2014-04-25,0.25
1957,2014-04-26,0.25
1958,2014-04-27,0.25
1959,2014-04-28,0.25
1960,2014-04-29,0.25
1961,2014-04-30,0.25
1962,2014-05-01,0.25
1963,2014-05-02,0.25
1964,2014-05-03,0.25
1965,2014-05-04,0.25
1966,2014-05-05,0.25
1967,2014-05-06,0.25
1968,2014-05-07,0.25
1969,2014-05-08,0.25
1970,2014-05-09,0.25
1971,2014-05-10,0.25
1972,2014-05-11,0.25
1973,2014-05-12,0.25
1974,2014-05-13,0.25
1975,2014-05-14,0.25
1976,2014-05-15,0.25
1977,2014-05-16,0.25
1978,2014-05-17,0.25
1979,2014-05-18,0.25
1980,2014-05-19,0.25
1981,2014-05-20,0.25
1982,2014-05-21,0.25
1983,2014-05-22,0.25
1984,2014-05-23,0.25
1985,2014-05-24,0.25
1986,2014-05-25,0.25
1987,2014-05-26,0.25
1988,2014-05-27,0.25
1989,2014-05-28,0.25
1990,2014-05-29,0.25
1991,2014-05-30,0.25
1992,2014-05-31,0.25
1993,2014-06-01,0.25
1994,2014-06-02,0.25
1995,2014-06-03,0.25
1996,2014-06-04,0.25
1997,2014-06-05,0.25
1998,2014-06-06,0.25
1999,2014-06-07,0.25
2000,2014-06-08,0.25
2001,2014-06-09,0.25
2002,2014-06-10,0.25
2003,2014-06-11,0.25
2004,2014-06-12,0.25
2005,2014-06-13,0.25
2006,2014-06-14,0.25
2007,2014-06-15,0.25
2008,2014-06-16,0.25
2009,2014-06-17,0.25
2010,2014-06-18,0.25
2011,2014-06-19,0.25
2012,2014-06-20,0.25
2013,2014-06-21,0.25
2014,2014-06-22,0.25
2015,2014-06-23,0.25
2016,2014-06-24,0.25
2017,2014-06-25,0.25
2018,2014-06-26,0.25
2019,2014-06-27,0.25
2020,2014-06-28,0.25
2021,2014-06-29,0.25
2022,2014-06-30,0.25
2023,2014-07-01,0.25
2024,2014-07-02,0.25
2025,2014-07-03,0.25
2026,2014-07-04,0.25
2027,2014-07-05,0.25
2028,2014-07-06,0.25
2029,2014-07-07,0.25
2030,2014-07-08,0.25
2031,2014-07-09,0.25
2032,2014-07-10,0.25
2033,2014-07-11,0.25
2034,2014-07-12,0.25
2035,2014-07-13,0.25
2036,2014-07-14,0.25
2037,2014-07-15,0.25
2038,2014-07-16,0.25
2039,2014-07-17,0.25
2040,2014-07-18,0.25
2041,2014-07-19,0.25
2042,2014-07-20,0.25
2043,2014-07-21,0.25
2044,2014-07-22,0.25
2045,2014-07-23,0.25
2046,2014-07-24,0.25
2047,2014-07-25,0.25
2048,2014-07-26,0.25
2049,2014-07-27,0.25
2050,2014-07-28,0.25
2051,2014-07-29,0.25
2052,2014-07-30,0.25
2053,2014-07-31,0.25
2054,2014-08-01,0.25
2055,2014-08-02,0.25
2056,2014-08-03,0.25
2057,2014-08-04,0.25
2058,2014-08-05,0.25
2059,2014-08-06,0.25
2060,2014-08-07,0.25
2061,2014-08-08,0.25
2062,2014-08-09,0.25
2063,2014-08-10,0.25
2064,2014-08-11,0.25
2065,2014-08-12,0.25
2066,2014-08-13,0.25
2067,2014-08-14,0.25
2068,2014-08-15,0.25
2069,2014-08-16,0.25
2070,2014-08-17,0.25
2071,2014-08-18,0.25
2072,2014-08-19,0.25
2073,2014-08-20,0.25
2074,2014-08-21,0.25
2075,2014-08-22,0.25
2076,2014-08-23,0.25
2077,2014-08-24,0.25
2078,2014-08-25,0.25
2079,2014-08-26,0.25
2080,2014-08-27,0.25
2081,2014-08-28,0.25
2082,2014-08-29,0.25
2083,2014-08-30,0.25
2084,2014-08-31,0.25
2085,2014-09-01,0.25
2086,2014-09-02,0.25
2087,2014-09-03,0.25
2088,2014-09-04,0.25
2089,2014-09-05,0.25
2090,2014-09-06,0.25
2091,2014-09-07,0.25
2092,2014-09-08,0.25
2093,2014-09-09,0.25
2094,2014-09-10,0.25
2095,2014-09-11,0.25
2096,2014-09-12,0.25
2097,2014-09-13,0.25
2098,2014-09-14,0.25
2099,2014-09-15,0.25
2100,2014-09-16,0.25
2101,2014-09-17,0.25
2102,2014-09-18,0.25
2103,2014-09-19,0.25
2104,2014-09-20,0.25
2105,2014-09-21,0.25
2106,2014-09-22,0.25
2107,2014-09-23,0.25
2108,2014-09-24,0.25
2109,2014-09-25,0.25
2110,2014-09-26,0.25
2111,2014-09-27,0.25
2112,2014-09-28,0.25
2113,2014-09-29,0.25
2114,2014-09-30,0.25
2115,2014-10-01,0.25
2116,2014-10-02,0.25
2117,2014-10-03,0.25
2118,2014-10-04,0.25
2119,2014-10-05,0.25
2120,2014-10-06,0.25
2121,2014-10-07,0.25
2122,2014-10-08,0.25
2123,2014-10-09,0.25
2124,2014-10-10,0.25
2125,2014-10-11,0.25
2126,2014-10-12,0.25
2127,2014-10-13,0.25
2128,2014-10-14,0.25
2129,2014-10-15,0.25
2130,2014-10-16,0.25
2131,2014-10-17,0.25
2132,2014-10-18,0.25
2133,2014-10-19,0.25
2134,2014-10-20,0.25
2135,2014-10-21,0.25
2136,2014-10-22,0.25
2137,2014-10-23,0.25
2138,2014-10-24,0.25
2139,2014-10-25,0.25
2140,2014-10-26,0.25
2141,2014-10-27,0.25
2142,2014-10-28,0.25
2143,2014-10-29,0.25
2144,2014-10-30,0.25
2145,2014-10-31,0.25
2146,2014-11-01,0.25
2147,2014-11-02,0.25
2148,2014-11-03,0.25
2149,2014-11-04,0.25
2150,2014-11-05,0.25
2151,2014-11-06,0.25
2152,2014-11-07,0.25
2153,2014-11-08,0.25
2154,2014-11-09,0.25
2155,2014-11-10,0.25
2156,2014-11-11,0.25
2157,2014-11-12,0.25
2158,2014-11-13,0.25
2159,2014-11-14,0.25
2160,2014-11-15,0.25
2161,2014-11-16,0.25
2162,2014-11-17,0.25
2163,2014-11-18,0.25
2164,2014-11-19,0.25
2165,2014-11-20,0.25
2166,2014-11-21,0.25
2167,2014-11-22,0.25
2168,2014-11-23,0.25
2169,2014-11-24,0.25
2170,2014-11-25,0.25
2171,2014-11-26,0.25
2172,2014-11-27,0.25
2173,2014-11-28,0.25
2174,2014-11-29,0.25
2175,2014-11-30,0.25
2176,2014-12-01,0.25
2177,2014-12-02,0.25
2178,2014-12-03,0.25
2179,2014-12-04,0.25
2180,2014-12-05,0.25
2181,2014-12-06,0.25
2182,2014-12-07,0.25
2183,2014-12-08,0.25
2184,2014-12-09,0.25
2185,2014-12-10,0.25
2186,2014-12-11,0.25
2187,2014-12-12,0.25
2188,2014-12-13,0.25
2189,2014-12-14,0.25
2190,2014-12-15,0.25
2191,2014-12-16,0.25
2192,2014-12-17,0.25
2193,2014-12-18,0.25
2194,2014-12-19,0.25
2195,2014-12-20,0.25
2196,2014-12-21,0.25
2197,2014-12-22,0.25
2198,2014-12-23,0.25
2199,2014-12-24,0.25
2200,2014-12-25,0.25
2201,2014-12-26,0.25
2202,2014-12-27,0.25
2203,2014-12-28,0.25
2204,2014-12-29,0.25
2205,2014-12-30,0.25
2206,2014-12-31,0.25
2207,2015-01-01,0.25
2208,2015-01-02,0.25
2209,2015-01-03,0.25
2210,2015-01-04,0.25
2211,2015-01-05,0.25
2212,2015-01-06,0.25
2213,2015-01-07,0.25
2214,2015-01-08,0.25
2215,2015-01-09,0.25
2216,2015-01-10,0.25
2217,2015-01-11,0.25
2218,2015-01-12,0.25
2219,2015-01-13,0.25
2220,2015-01-14,0.25
2221,2015-01-15,0.25
2222,2015-01-16,0.25
2223,2015-01-17,0.25
2224,2015-01-18,0.25
2225,2015-01-19,0.25
2226,2015-01-20,0.25
2227,2015-01-21,0.25
2228,2015-01-22,0.25
2229,2015-01-23,0.25
2230,2015-01-24,0.25
2231,2015-01-25,0.25
2232,2015-01-26,0.25
2233,2015-01-27,0.25
2234,2015-01-28,0.25
2235,2015-01-29,0.25
2236,2015-01-30,0.25
2237,2015-01-31,0.25
2238,2015-02-01,0.25
2239,2015-02-02,0.25
2240,2015-02-03,0.25
2241,2015-02-04,0.25
2242,2015-02-05,0.25
2243,2015-02-06,0.25
2244,2015-02-07,0.25
2245,2015-02-08,0.25
2246,2015-02-09,0.25
2247,2015-02-10,0.25
2248,2015-02-11,0.25
2249,2015-02-12,0.25
2250,2015-02-13,0.25
2251,2015-02-14,0.25
2252,2015-02-15,0.25
2253,2015-02-16,0.25
2254,2015-02-17,0.25
2255,2015-02-18,0.25
2256,2015-02-19,0.25
2257,2015-02-20,0.25
2258,2015-02-21,0.25
2259,2015-02-22,0.25
2260,2015-02-23,0.25
2261,2015-02-24,0.25
2262,2015-02-25,0.25
2263,2015-02-26,0.25
2264,2015-02-27,0.25
2265,2015-02-28,0.25
2266,2015-03-01,0.25
2267,2015-03-02,0.25
2268,2015-03-03,0.25
2269,2015-03-04,0.25
2270,2015-03-05,0.25
2271,2015-03-06,0.25
2272,2015-03-07,0.25
2273,2015-03-08,0.25
2274,2015-03-09,0.25
2275,2015-03-10,0.25
2276,2015-03-11,0.25
2277,2015-03-12,0.25
2278,2015-03-13,0.25
2279,2015-03-14,0.25
2280,2015-03-15,0.25
2281,2015-03-16,0.25
2282,2015-03-17,0.25
2283,2015-03-18,0.25
2284,2015-03-19,0.25
2285,2015-03-20,0.25
2286,2015-03-21,0.25
2287,2015-03-22,0.25
2288,2015-03-23,0.25
2289,2015-03-24,0.25
2290,2015-03-25,0.25
2291,2015-03-26,0.25
2292,2015-03-27,0.25
2293,2015-03-28,0.25
2294,2015-03-29,0.25
2295,2015-03-30,0.25
2296,2015-03-31,0.25
2297,2015-04-01,0.25
2298,2015-04-02,0.25
2299,2015-04-03,0.25
2300,2015-04-04,0.25
2301,2015-04-05,0.25
2302,2015-04-06,0.25
2303,2015-04-07,0.25
2304,2015-04-08,0.25
2305,2015-04-09,0.25
2306,2015-04-10,0.25
2307,2015-04-11,0.25
2308,2015-04-12,0.25
2309,2015-04-13,0.25
2310,2015-04-14,0.25
2311,2015-04-15,0.25
2312,2015-04-16,0.25
2313,2015-04-17,0.25
2314,2015-04-18,0.25
2315,2015-04-19,0.25
2316,2015-04-20,0.25
2317,2015-04-21,0.25
2318,2015-04-22,0.25
2319,2015-04-23,0.25
2320,2015-04-24,0.25
2321,2015-04-25,0.25
2322,2015-04-26,0.25
2323,2015-04-27,0.25
2324,2015-04-28,0.25
2325,2015-04-29,0.25
2326,2015-04-30,0.25
2327,2015-05-01,0.25
2328,2015-05-02,0.25
2329,2015-05-03,0.25
2330,2015-05-04,0.25
2331,2015-05-05,0.25
2332,2015-05-06,0.25
2333,2015-05-07,0.25
2334,2015-05-08,0.25
2335,2015-05-09,0.25
2336,2015-05-10,0.25
2337,2015-05-11,0.25
2338,2015-05-12,0.25
2339,2015-05-13,0.25
2340,2015-05-14,0.25
2341,2015-05-15,0.25
2342,2015-05-16,0.25
2343,2015-05-17,0.25
2344,2015-05-18,0.25
2345,2015-05-19,0.25
2346,2015-05-20,0.25
2347,2015-05-21,0.25
2348,2015-05-22,0.25
2349,2015-05-23,0.25
2350,2015-05-24,0.25
2351,2015-05-25,0.25
2352,2015-05-26,0.25
2353,2015-05-27,0.25
2354,2015-05-28,0.25
2355,2015-05-29,0.25
2356,2015-05-30,0.25
2357,2015-05-31,0.25
2358,2015-06-01,0.25
2359,2015-06-02,0.25
2360,2015-06-03,0.25
2361,2015-06-04,0.25
2362,2015-06-05,0.25
2363,2015-06-06,0.25
2364,2015-06-07,0.25
2365,2015-06-08,0.25
2366,2015-06-09,0.25
2367,2015-06-10,0.25
2368,2015-06-11,0.25
2369,2015-06-12,0.25
2370,2015-06-13,0.25
2371,2015-06-14,0.25
2372,2015-06-15,0.25
2373,2015-06-16,0.25
2374,2015-06-17,0.25
2375,2015-06-18,0.25
2376,2015-06-19,0.25
2377,2015-06-20,0.25
2378,2015-06-21,0.25
2379,2015-06-22,0.25
2380,2015-06-23,0.25
2381,2015-06-24,0.25
2382,2015-06-25,0.25
2383,2015-06-26,0.25
2384,2015-06-27,0.25
2385,2015-06-28,0.25
2386,2015-06-29,0.25
2387,2015-06-30,0.25
2388,2015-07-01,0.25
2389,2015-07-02,0.25
2390,2015-07-03,0.25
2391,2015-07-04,0.25
2392,2015-07-05,0.25
2393,2015-07-06,0.25
2394,2015-07-07,0.25
2395,2015-07-08,0.25
2396,2015-07-09,0.25
2397,2015-07-10,0.25
2398,2015-07-11,0.25
2399,2015-07-12,0.25
2400,2015-07-13,0.25
2401,2015-07-14,0.25
2402,2015-07-15,0.25
2403,2015-07-16,0.25
2404,2015-07-17,0.25
2405,2015-07-18,0.25
2406,2015-07-19,0.25
2407,2015-07-20,0.25
2408,2015-07-21,0.25
2409,2015-07-22,0.25
2410,2015-07-23,0.25
2411,2015-07-24,0.25
2412,2015-07-25,0.25
2413,2015-07-26,0.25
2414,2015-07-27,0.25
2415,2015-07-28,0.25
2416,2015-07-29,0.25
2417,2015-07-30,0.25
2418,2015-07-31,0.25
2419,2015-08-01,0.25
2420,2015-08-02,0.25
2421,2015-08-03,0.25
2422,2015-08-04,0.25
2423,2015-08-05,0.25
2424,2015-08-06,0.25
2425,2015-08-07,0.25
2426,2015-08-08,0.25
2427,2015-08-09,0.25
2428,2015-08-10,0.25
2429,2015-08-11,0.25
2430,2015-08-12,0.25
2431,2015-08-13,0.25
2432,2015-08-14,0.25
2433,2015-08-15,0.25
2434,2015-08-16,0.25
2435,2015-08-17,0.25
2436,2015-08-18,0.25
2437,2015-08-19,0.25
2438,2015-08-20,0.25
2439,2015-08-21,0.25
2440,2015-08-22,0.25
2441,2015-08-23,0.25
2442,2015-08-24,0.25
2443,2015-08-25,0.25
2444,2015-08-26,0.25
2445,2015-08-27,0.25
2446,2015-08-28,0.25
2447,2015-08-29,0.25
2448,2015-08-30,0.25
2449,2015-08-31,0.25
2450,2015-09-01,0.25
2451,2015-09-02,0.25
2452,2015-09-03,0.25
2453,2015-09-04,0.25
2454,2015-09-05,0.25
2455,2015-09-06,0.25
2456,2015-09-07,0.25
2457,2015-09-08,0.25
2458,2015-09-09,0.25
2459,2015-09-10,0.25
2460,2015-09-11,0.25
2461,2015-09-12,0.25
2462,2015-09-13,0.25
2463,2015-09-14,0.25
2464,2015-09-15,0.25
2465,2015-09-16,0.25
2466,2015-09-17,0.25
2467,2015-09-18,0.25
2468,2015-09-19,0.25
2469,2015-09-20,0.25
2470,2015-09-21,0.25
2471,2015-09-22,0.25
2472,2015-09-23,0.25
2473,2015-09-24,0.25
2474,2015-09-25,0.25
2475,2015-09-26,0.25
2476,2015-09-27,0.25
2477,2015-09-28,0.25
2478,2015-09-29,0.25
2479,2015-09-30,0.25
2480,2015-10-01,0.25
2481,2015-10-02,0.25
2482,2015-10-03,0.25
2483,2015-10-04,0.25
2484,2015-10-05,0.25
2485,2015-10-06,0.25
2486,2015-10-07,0.25
2487,2015-10-08,0.25
2488,2015-10-09,0.25
2489,2015-10-10,0.25
2490,2015-10-11,0.25
2491,2015-10-12,0.25
2492,2015-10-13,0.25
2493,2015-10-14,0.25
2494,2015-10-15,0.25
2495,2015-10-16,0.25
2496,2015-10-17,0.25
2497,2015-10-18,0.25
2498,2015-10-19,0.25
2499,2015-10-20,0.25
2500,2015-10-21,0.25
2501,2015-10-22,0.25
2502,2015-10-23,0.25
2503,2015-10-24,0.25
2504,2015-10-25,0.25
2505,2015-10-26,0.25
2506,2015-10-27,0.25
2507,2015-10-28,0.25
2508,2015-10-29,0.25
2509,2015-10-30,0.25
2510,2015-10-31,0.25
2511,2015-11-01,0.25
2512,2015-11-02,0.25
2513,2015-11-03,0.25
2514,2015-11-04,0.25
2515,2015-11-05,0.25
2516,2015-11-06,0.25
2517,2015-11-07,0.25
2518,2015-11-08,0.25
2519,2015-11-09,0.25
2520,2015-11-10,0.25
2521,2015-11-11,0.25
2522,2015-11-12,0.25
2523,2015-11-13,0.25
2524,2015-11-14,0.25
2525,2015-11-15,0.25
2526,2015-11-16,0.25
2527,2015-11-17,0.25
2528,2015-11-18,0.25
2529,2015-11-19,0.25
2530,2015-11-20,0.25
2531,2015-11-21,0.25
2532,2015-11-22,0.25
2533,2015-11-23,0.25
2534,2015-11-24,0.25
2535,2015-11-25,0.25
2536,2015-11-26,0.25
2537,2015-11-27,0.25
2538,2015-11-28,0.25
2539,2015-11-29,0.25
2540,2015-11-30,0.25
2541,2015-12-01,0.25
2542,2015-12-02,0.25
2543,2015-12-03,0.25
2544,2015-12-04,0.25
2545,2015-12-05,0.25
2546,2015-12-06,0.25
2547,2015-12-07,0.25
2548,2015-12-08,0.25
2549,2015-12-09,0.25
2550,2015-12-10,0.25
2551,2015-12-11,0.25
2552,2015-12-12,0.25
2553,2015-12-13,0.25
2554,2015-12-14,0.25
2555,2015-12-15,0.25
2556,2015-12-16,0.5
2557,2015-12-17,0.5
2558,2015-12-18,0.5
2559,2015-12-19,0.5
2560,2015-12-20,0.5
2561,2015-12-21,0.5
2562,2015-12-22,0.5
2563,2015-12-23,0.5
2564,2015-12-24,0.5
2565,2015-12-25,0.5
2566,2015-12-26,0.5
2567,2015-12-27,0.5
2568,2015-12-28,0.5
2569,2015-12-29,0.5
2570,2015-12-30,0.5
2571,2015-12-31,0.5
2572,2016-01-01,0.5
2573,2016-01-02,0.5
2574,2016-01-03,0.5
2575,2016-01-04,0.5
2576,2016-01-05,0.5
2577,2016-01-06,0.5
2578,2016-01-07,0.5
2579,2016-01-08,0.5
2580,2016-01-09,0.5
2581,2016-01-10,0.5
2582,2016-01-11,0.5
2583,2016-01-12,0.5
2584,2016-01-13,0.5
2585,2016-01-14,0.5
2586,2016-01-15,0.5
2587,2016-01-16,0.5
2588,2016-01-17,0.5
2589,2016-01-18,0.5
2590,2016-01-19,0.5
2591,2016-01-20,0.5
2592,2016-01-21,0.5
2593,2016-01-22,0.5
2594,2016-01-23,0.5
2595,2016-01-24,0.5
2596,2016-01-25,0.5
2597,2016-01-26,0.5
2598,2016-01-27,0.5
2599,2016-01-28,0.5
2600,2016-01-29,0.5
2601,2016-01-30,0.5
2602,2016-01-31,0.5
2603,2016-02-01,0.5
2604,2016-02-02,0.5
2605,2016-02-03,0.5
2606,2016-02-04,0.5
2607,2016-02-05,0.5
2608,2016-02-06,0.5
2609,2016-02-07,0.5
2610,2016-02-08,0.5
2611,2016-02-09,0.5
2612,2016-02-10,0.5
2613,2016-02-11,0.5
2614,2016-02-12,0.5
2615,2016-02-13,0.5
2616,2016-02-14,0.5
2617,2016-02-15,0.5
2618,2016-02-16,0.5
2619,2016-02-17,0.5
2620,2016-02-18,0.5
2621,2016-02-19,0.5
2622,2016-02-20,0.5
2623,2016-02-21,0.5
2624,2016-02-22,0.5
2625,2016-02-23,0.5
2626,2016-02-24,0.5
2627,2016-02-25,0.5
2628,2016-02-26,0.5
2629,2016-02-27,0.5
2630,2016-02-28,0.5
2631,2016-02-29,0.5
2632,2016-03-01,0.5
2633,2016-03-02,0.5
2634,2016-03-03,0.5
2635,2016-03-04,0.5
2636,2016-03-05,0.5
2637,2016-03-06,0.5
2638,2016-03-07,0.5
2639,2016-03-08,0.5
2640,2016-03-09,0.5
2641,2016-03-10,0.5
2642,2016-03-11,0.5
2643,2016-03-12,0.5
2644,2016-03-13,0.5
2645,2016-03-14,0.5
2646,2016-03-15,0.5
2647,2016-03-16,0.5
2648,2016-03-17,0.5
2649,2016-03-18,0.5
2650,2016-03-19,0.5
2651,2016-03-20,0.5
2652,2016-03-21,0.5
2653,2016-03-22,0.5
2654,2016-03-23,0.5
2655,2016-03-24,0.5
2656,2016-03-25,0.5
2657,2016-03-26,0.5
2658,2016-03-27,0.5
2659,2016-03-28,0.5
2660,2016-03-29,0.5
2661,2016-03-30,0.5
2662,2016-03-31,0.5
2663,2016-04-01,0.5
2664,2016-04-02,0.5
2665,2016-04-03,0.5
2666,2016-04-04,0.5
2667,2016-04-05,0.5
2668,2016-04-06,0.5
2669,2016-04-07,0.5
2670,2016-04-08,0.5
2671,2016-04-09,0.5
2672,2016-04-10,0.5
2673,2016-04-11,0.5
2674,2016-04-12,0.5
2675,2016-04-13,0.5
2676,2016-04-14,0.5
2677,2016-04-15,0.5
2678,2016-04-16,0.5
2679,2016-04-17,0.5
2680,2016-04-18,0.5
2681,2016-04-19,0.5
2682,2016-04-20,0.5
2683,2016-04-21,0.5
2684,2016-04-22,0.5
2685,2016-04-23,0.5
2686,2016-04-24,0.5
2687,2016-04-25,0.5
2688,2016-04-26,0.5
2689,2016-04-27,0.5
2690,2016-04-28,0.5
2691,2016-04-29,0.5
2692,2016-04-30,0.5
2693,2016-05-01,0.5
2694,2016-05-02,0.5
2695,2016-05-03,0.5
2696,2016-05-04,0.5
2697,2016-05-05,0.5
2698,2016-05-06,0.5
2699,2016-05-07,0.5
2700,2016-05-08,0.5
2701,2016-05-09,0.5
2702,2016-05-10,0.5
2703,2016-05-11,0.5
2704,2016-05-12,0.5
2705,2016-05-13,0.5
2706,2016-05-14,0.5
2707,2016-05-15,0.5
2708,2016-05-16,0.5
2709,2016-05-17,0.5
2710,2016-05-18,0.5
2711,2016-05-19,0.5
2712,2016-05-20,0.5
2713,2016-05-21,0.5
2714,2016-05-22,0.5
2715,2016-05-23,0.5
2716,2016-05-24,0.5
2717,2016-05-25,0.5
2718,2016-05-26,0.5
2719,2016-05-27,0.5
2720,2016-05-28,0.5
2721,2016-05-29,0.5
2722,2016-05-30,0.5
2723,2016-05-31,0.5
2724,2016-06-01,0.5
2725,2016-06-02,0.5
2726,2016-06-03,0.5
2727,2016-06-04,0.5
2728,2016-06-05,0.5
2729,2016-06-06,0.5
2730,2016-06-07,0.5
2731,2016-06-08,0.5
2732,2016-06-09,0.5
2733,2016-06-10,0.5
2734,2016-06-11,0.5
2735,2016-06-12,0.5
2736,2016-06-13,0.5
2737,2016-06-14,0.5
2738,2016-06-15,0.5
2739,2016-06-16,0.5
2740,2016-06-17,0.5
2741,2016-06-18,0.5
2742,2016-06-19,0.5
2743,2016-06-20,0.5
2744,2016-06-21,0.5
2745,2016-06-22,0.5
2746,2016-06-23,0.5
2747,2016-06-24,0.5
2748,2016-06-25,0.5
2749,2016-06-26,0.5
2750,2016-06-27,0.5
2751,2016-06-28,0.5
2752,2016-06-29,0.5
2753,2016-06-30,0.5
2754,2016-07-01,0.5
2755,2016-07-02,0.5
2756,2016-07-03,0.5
2757,2016-07-04,0.5
2758,2016-07-05,0.5
2759,2016-07-06,0.5
2760,2016-07-07,0.5
2761,2016-07-08,0.5
2762,2016-07-09,0.5
2763,2016-07-10,0.5
2764,2016-07-11,0.5
2765,2016-07-12,0.5
2766,2016-07-13,0.5
2767,2016-07-14,0.5
2768,2016-07-15,0.5
2769,2016-07-16,0.5
2770,2016-07-17,0.5
2771,2016-07-18,0.5
2772,2016-07-19,0.5
2773,2016-07-20,0.5
2774,2016-07-21,0.5
2775,2016-07-22,0.5
2776,2016-07-23,0.5
2777,2016-07-24,0.5
2778,2016-07-25,0.5
2779,2016-07-26,0.5
2780,2016-07-27,0.5
2781,2016-07-28,0.5
2782,2016-07-29,0.5
2783,2016-07-30,0.5
2784,2016-07-31,0.5
2785,2016-08-01,0.5
2786,2016-08-02,0.5
2787,2016-08-03,0.5
2788,2016-08-04,0.5
2789,2016-08-05,0.5
2790,2016-08-06,0.5
2791,2016-08-07,0.5
2792,2016-08-08,0.5
2793,2016-08-09,0.5
2794,2016-08-10,0.5
2795,2016-08-11,0.5
2796,2016-08-12,0.5
2797,2016-08-13,0.5
2798,2016-08-14,0.5
2799,2016-08-15,0.5
2800,2016-08-16,0.5
2801,2016-08-17,0.5
2802,2016-08-18,0.5
2803,2016-08-19,0.5
2804,2016-08-20,0.5
2805,2016-08-21,0.5
2806,2016-08-22,0.5
2807,2016-08-23,0.5
2808,2016-08-24,0.5
2809,2016-08-25,0.5
2810,2016-08-26,0.5
2811,2016-08-27,0.5
2812,2016-08-28,0.5
2813,2016-08-29,0.5
2814,2016-08-30,0.5
2815,2016-08-31,0.5
2816,2016-09-01,0.5
2817,2016-09-02,0.5
2818,2016-09-03,0.5
2819,2016-09-04,0.5
2820,2016-09-05,0.5
2821,2016-09-06,0.5
2822,2016-09-07,0.5
2823,2016-09-08,0.5
2824,2016-09-09,0.5
2825,2016-09-10,0.5
2826,2016-09-11,0.5
2827,2016-09-12,0.5
2828,2016-09-13,0.5
2829,2016-09-14,0.5
2830,2016-09-15,0.5
2831,2016-09-16,0.5
2832,2016-09-17,0.5
2833,2016-09-18,0.5
2834,2016-09-19,0.5
2835,2016-09-20,0.5
2836,2016-09-21,0.5
2837,2016-09-22,0.5
2838,2016-09-23,0.5
2839,2016-09-24,0.5
2840,2016-09-25,0.5
2841,2016-09-26,0.5
2842,2016-09-27,0.5
2843,2016-09-28,0.5
2844,2016-09-29,0.5
2845,2016-09-30,0.5
2846,2016-10-01,0.5
2847,2016-10-02,0.5
2848,2016-10-03,0.5
2849,2016-10-04,0.5
2850,2016-10-05,0.5
2851,2016-10-06,0.5
2852,2016-10-07,0.5
2853,2016-10-08,0.5
2854,2016-10-09,0.5
2855,2016-10-10,0.5
2856,2016-10-11,0.5
2857,2016-10-12,0.5
2858,2016-10-13,0.5
2859,2016-10-14,0.5
2860,2016-10-15,0.5
2861,2016-10-16,0.5
2862,2016-10-17,0.5
2863,2016-10-18,0.5
2864,2016-10-19,0.5
2865,2016-10-20,0.5
2866,2016-10-21,0.5
2867,2016-10-22,0.5
2868,2016-10-23,0.5
2869,2016-10-24,0.5
2870,2016-10-25,0.5
2871,2016-10-26,0.5
2872,2016-10-27,0.5
2873,2016-10-28,0.5
2874,2016-10-29,0.5
2875,2016-10-30,0.5
2876,2016-10-31,0.5
2877,2016-11-01,0.5
2878,2016-11-02,0.5
2879,2016-11-03,0.5
2880,2016-11-04,0.5
2881,2016-11-05,0.5
2882,2016-11-06,0.5
2883,2016-11-07,0.5
2884,2016-11-08,0.5
2885,2016-11-09,0.5
2886,2016-11-10,0.5
2887,2016-11-11,0.5
2888,2016-11-12,0.5
2889,2016-11-13,0.5
2890,2016-11-14,0.5
2891,2016-11-15,0.5
2892,2016-11-16,0.5
2893,2016-11-17,0.5
2894,2016-11-18,0.5
2895,2016-11-19,0.5
2896,2016-11-20,0.5
2897,2016-11-21,0.5
2898,2016-11-22,0.5
2899,2016-11-23,0.5
2900,2016-11-24,0.5
2901,2016-11-25,0.5
2902,2016-11-26,0.5
2903,2016-11-27,0.5
2904,2016-11-28,0.5
2905,2016-11-29,0.5
2906,2016-11-30,0.5
2907,2016-12-01,0.5
